name,description,property_type_name,province_name,district_name,ward_name,street_name,project_name,price,area,floor_count,frontage_width,house_depth,road_width,bedroom_count,bathroom_count,house_direction,balcony_direction,published_at
"Lãi lớn dòng tiền Mễ Trì, ccmn 60m2x8 tầng, 1tỷ/năm, mặt tiền khủng 7m, ôtô, thang máy chỉ 13,86 tỷ","Lãi lớn dòng tiền Mễ Trì, ccmn 60m2x8 tầng, 1tỷ/năm, mặt tiền khủng 7m, ô tô, thang máy chỉ 13.86 tỷ. Siêu phẩm CCMN được thiết kế 8 tầng với 13 phòng Full nội thất, thang máy mới tinh, khu để xe rộng rãi. Dòng tiền thu nhập 1 tỷ/năm. Nằm ngay tại phố lớn Mễ Trì. Sổ đỏ chính chủ chờ sang tên. Xem nhà [phone_number]Zalo: Jin Tổng).",Nhà,Hà Nội,Nam Từ Liêm,Mễ Trì,Mễ Trì,,13860000000.0,60.0,8.0,7.0,,,,,,,2025-06-15T13:43:42.828000
"Nhà đẹp 31m², ngõ 467 Lĩnh Nam Giá hợp lý, vào ở ngay","Nhà riêng tại Lĩnh Nam, Hoàng Mai, Hà Nội với diện tích 31m2, 4 tầng, 3PN, 2WC, pháp lý đầy đủ. Giá bán: 5,7 tỷ VND - có thương lượng khách thiện chí Nội thất cơ bản đầy đủ: điều hòa, giường, bàn ghế. Hàng xóm thân thiện. Khu vực xung quanh: Gần bệnh viện Đại học Y Hà Nội - cơ sở Hoàng Mai, kinderworld, trường tiểu học Lĩnh Nam, trường THCS Lĩnh Nam, Winmart Vincom Times City, Winmart+, siêu thị T Mart Lĩnh Nam. Liên hệ ngay với Vũ Nguyễn qua số điện thoại [phone_number] để biết thêm chi tiết.",Nhà,Hà Nội,Hoàng Mai,Lĩnh Nam,Lĩnh Nam,,5700000000.0,31.0,,,,,3.0,2.0,,,2025-06-04T08:20:59.584000
"Bán gấp nhà phố phương canh ngõ ô tô,34mx5 tầng mới tinh, sát trịnh văn bô chỉ 5.x tỷ","Nhanh tay sở hữu căn nhà riêng tuyệt đẹp tại Phương Canh, Nam Từ Liêm, Hà Nội. - Diện tích 34m2, thiết kế 5 tầng, 3PN, 4WC, nội thất đầy đủ. - Pháp lý đầy đủ, sổ đỏ. - Mặt tiền 3.4m, ngõ vào rộng 2.5m, thuận tiện cho xe máy. - Phong thủy tốt, mang lại tài lộc cho gia chủ. - Không gian sống thoải mái, gần gũi với thiên nhiên. Địa điểm tiện ích xung quanh: + Bệnh viện Đại học Phenikaa + Siêu thị Winmart+ + Mỹ đình chỉ 5 phút di chuyển. Giao thông kết nối cực kì thuận tiện Liên hệ ngay để biết thêm thông tin chi tiết: Hoàng Tuân [phone_number]",Nhà,Hà Nội,Nam Từ Liêm,Phương Canh,Phương Canh,,5900000000.0,34.0,,3.0,,,3.0,4.0,,,2025-06-06T08:08:55.845000
"Chỉ 8.2 tỷ!Bán nhà mới 41mx5t mễ trì nam từ liêm,ngõ nông gần ô tô,mặt tiền rộng 3.6m","Chỉ 8.2 tỷ!Bán nhà mới 41mx5t mễ trì nam từ liêm,ngõ nông gần ô tô,full nội thất mới tinh,mặt tiền rộng 3.6m Nhà ở vị trí trung tâm mễ trì gần đại lộ thăng long, đỗ đức dục, mễ trì. Đi bộ vài chục mét ra ô tô, chợ, ba gác vào tận nhà. Nhà xây đẹp, chắc chắn. 04 ngủ full nội thất sẵn ở ngay. Sổ đẹp chính chủ, giao dịch ngay Liên hệ E Tráng nhà đẹp [phone_number] xem nhà và làm việc chính chủ.",Nhà,Hà Nội,Nam Từ Liêm,Mễ Trì,,,8200000000.0,41.0,,4.0,,,4.0,3.0,Tây Nam,Tây Nam,2025-06-06T05:55:39.832000
"Bán Nhà Bồ Đề - DT 33,3m2 - MT 4m - Nhỉnh 6.x Tỷ - Ngõ Trước Nhà 3m - Siêu Hiếm - Cách Oto 10m","Chính chủ cần bán căn nhà siêu hiếm tại phường Bồ Đề, Long Biên, Hà Nội: Diện tích: 33.3m Mặt tiền: 4m Ngõ trước nhà rộng 3m, sạch sẽ, thông thoáng Cách ô tô đỗ chỉ 10m, gần phố lớn, di chuyển cực thuận tiện Pháp lý: Sổ đỏ chính chủ, sẵn sàng giao dịch Vị trí trung tâm phường Bồ Đề: Cách cầu Chương Dương 5 phút, sang phố cổ cực nhanh Gần trường học các cấp, chợ dân sinh, trung tâm thương mại Aeon Mall Khu dân trí cao, an ninh đảm bảo Phù hợp: Mua ở lâu dài, cho thuê, đầu tư giữ tiền... Giá bán: Nhỉnh 6 tỷ (thương lượng trực tiếp chính chủ) Liên hệ: Tuấn Đất Nhà Chất CHUYÊN NHÀ ĐẤT LONG BIÊN - NHÀ PHỐ HÀ NỘI [phone_number]",Nhà,Hà Nội,Long Biên,Bồ Đề,Bồ Đề,,6900000000.0,33.3,,4.0,,,3.0,3.0,,,2025-06-09T12:31:42.413000
"Bán căn 02 Ngủ Kosmo Tây Hồ DT 74m2-84m2-87m2-96m2, tầng View đẹp, giá bán hợp lý chỉ từ nhỉnh 7 tỷ","Anh chị có nhu cầu tìm hiểu liên hệ em Hoài Anh giới thiệu SĐT/Zalo: [phone_number] 1. Thông tin căn hộ bán chuyển nhượng thuộc chung cư Kosmo, Tây Hồ. - Căn hộ 2 phòng ngủ 74m²; 84m2, 87m², 96m²phòng khách, bếp nấu đều thoáng khí, ánh sáng tự nhiên vào nhà tạo sinh khí cho căn hộ. - Trạng thái căn hộ: Nhà đã có đủ nội thất do chủ nhà ở từ khi nhận bàn giao nên được lựa chọn kỹ lưỡng, còn mới, có thể ở luôn hoặc thiết kế thêm theo nhu cầu sử dụng của gia đình. 2. Pháp lý và tài chính. - Nhà đã có sổ hồng chính chủ, sang tên nhanh gọn, dễ dàng. 3. Giá bán: Chỉ từ nhỉnh 7tỷ thương lượng trực tiếp với chủ ạ. Có thương lượng với khách thiện chí xem và mua nhà. Ngoài ra em còn căn 03PN diện tích: 102m², 118m², 155m². - View quảng trường tuyệt đẹp. Anh chị có nhu cầu tìm hiểu liên hệ em Hoài Anh giới thiệu SĐT/Zalo: [phone_number]",Căn hộ chung cư,Hà Nội,Bắc Từ Liêm,Xuân Tảo,Xuân La,Kosmo Tây Hồ,7000000.0,84.0,,,,,2.0,2.0,,,2025-06-18T16:15:34.138000
"Chính chủ gửi bán gấp! Căn 2N toà M1 tầng trung 55m2, nội thất CDT, sẵn sổ GD ngay - Giá 4 tỷ 3",Thông tin chi tiết M1.xx06 - 2N + Diện tích: 55.14 m2 + Nội thất NB + Hướng ban công: TN + Tình trạng pháp lý: có sổ k vay + Giá bán: 4 tỷ 3 ( chưa gồm phí dv),Căn hộ chung cư,Hà Nội,Gia Lâm,Đa Tốn,,Masteri Waterfront,4300000000.0,55.14,,,,,2.0,2.0,,Tây Nam,2025-06-23T03:47:11.304000
Bán nhà mặt phố Duy Tân 60m2 x 7T MT 5m vỉa hè K/D khu văn phòng 75 tỷ Q. Cầu Giấy,"Vị trí siêu đắc địa: Nằm trên mặt phố Duy Tân con phố rộng 40m có vỉa hè tới 20m, trung tâm quận Cầu Giấy. Khu vực tập trung dày đặc các tòa nhà văn phòng, công ty công nghệ, trung tâm thương mại và trường học. Lượng khách hàng ổn định, đông đúc cả ngày lẫn đêm. Nhà thiết kế 7 tầng mỗi tầng 2 phòng khép kín. Chủ đang cho thuê kinh doanh 80 triệu/tháng. Phù hợp làm văn phòng, showroom, nhà hàng, spa, trung tâm đào tạo hoặc cho thuê nguyên tòa thu dòng tiền cao. Sổ đỏ chính chủ. Giá bán: 75 tỷ (có thương lượng). Xem nhà vui lòng liên hệ trực tiếp Đoàn Thắng Chuyên nhà đất khu vực quận trung tâm. Cảm ơn anh chị em cô bác đã xem tin.",Nhà,Hà Nội,Cầu Giấy,Dịch Vọng Hậu,Duy Tân,,75000000000.0,60.0,,5.0,,,,,Nam,,2025-06-03T02:41:00.134000
"Bán mảnh đất 40.4m2 tại Kim Chung -Di Trạch, Hoài Đức đường ô tô","Diện tích: 40.4m2 Vị trí: Khu dân cư đông đúc. Kinh doanh buôn bán ngày đêm Đường: Ô tô 7 chỗ vào đất Mặt tiền và hậu: 4m Hướng: Đông Bắc Một số thông tin thêm về khu vực Di Trạch, Hoài Đức: * Di Trạch là một xã nằm ở phía Tây của huyện Hoài Đức, Hà Nội. Khu vực này đang có tốc độ phát triển nhanh chóng về cơ sở hạ tầng và đô thị hóa. * Di Trạch hiện nay đang được đầu tư nhiều vào hạ tầng giao thông, nhiều dự án lớn đang được hình thành, và các con đường lớn đang được mở rộng. * Khu vực này có nhiều tiện ích công cộng như trường học, chợ, bệnh viện, và các khu vui chơi giải trí. * Di Trạch đang là một khu vực có tiềm năng phát triển bất động sản lớn, do nằm gần trung tâm Hà Nội và có nhiều dự án phát triển đô thị. * Gần các trục đường lớn như vành đai 3.5 và đường Trịnh Văn Bô.",Đất,Hà Nội,Hoài Đức,Di Trạch,,,5200000000.0,40.4,,4.0,,,,,Đông Bắc,,2025-06-12T04:41:34.488000
"3 Căn nhà 4 tầng full đồ có gara ô tô view hồ Kiêu Kỵ, Gia Lâm - sát cổng Vinhomes Ocean Park","3 Căn nhà 4 tầng full đồ có gara ô tô view hồ Kiêu Kỵ, Gia Lâm - sát cổng Vinhomes Ocean Park. Giá chưa đến 6 tỷ - chờ chủ mới đến bóc seal. - Nhà 4 tầng: + Tầng 1: Gara ô tô + phòng khách + bếp + nhà vệ sinh. + Tầng 2 + 3: 2 PN + 1 VS. + Tầng 4: 1 PN + 1VS, 1 sân phơi. Sát Vinhomes & Bệnh viện Vinmec đang khởi công. Nhà xây 4 tầng kiên cố, thiết kế hiện đại có gara ô tô. Full nội thất cao cấp, chỉ việc mang quần áo đến ở. Đường ô tô chạy vòng quanh. Trước mặt là hồ, thoáng mát, view đẹp, yên tĩnh. Vị trí đắc địa, giao thông thuận lợi: + 3 bước chân ra Vinhomes OceanPark và bênh viện Vinmec (đang khởi công). + 200m ra lối lên cao tốc HN - HP. + 1km - 2km ra tới QL5, đường 379, cầu Thanh Trì, đường Lý Thánh Tông. Hưởng trọn hệ sinh thái & tiện ích của Vinhomes OCP: Biển hồ, TTTM Vincom, trường học liên cấp, công viên, gym, bể bơi. Liên hệ em xem nhà 24/24.",Shophouse,Hà Nội,Gia Lâm,Kiêu Kỵ,,,5950000000.0,42.0,4.0,3.6,,5.0,5.0,4.0,Tây,Tây,2025-06-23T08:58:08.510000
"Vũ Tông Phan, Thanh Xuân, Ô tô, Kinh doanh, Ngõ Thông 40m 5 tầng giá 8.32 tỷ","Vũ Tông Phan, Thanh Xuân, Ô tô, Kinh doanh, Ngõ Thông 40m 5 tầng giá 8.32 tỷ - Mô tả: + ô tô đỗ cửa, ngõ thông, kinh doanh, mặt tiền rộng 4m, thoáng sáng, phòng nào cũng nhiều Ánh Sáng + vài bước chân ra chợ , hồ Điều hòa mát mẻ, bãi xe ô tô rộng cách nhà chỉ 30m + Gần nhiều trường đại học lớn: Bách Khoa, xây dựng, kinh tế, đại học hà nội ...kết nối các tuyến phố chính Nguyễn Trãi Trường Chinh,Tây Sơn, Láng.. - S.ổ đỏ vuông a4",Nhà,Hà Nội,Thanh Xuân,Khương Trung,Vũ Tông Phan,,8320000000.0,40.0,,,,,4.0,4.0,,,2025-06-25T18:28:35.907000
"Bán toà ccmn ngon nhất Cầu Giấy diện tích 86m2, 6 tầng, mặt tiền 8,6 m cực đẹp, 17 phòng khép kín.","Chính chủ cần bán toà ccmn vị trí đẹp nhất Cầu Giấy 86m2 x 6 tầng, mặt tiền 8,6 m cực đẹp, 17 phòng khép kín. Toà chung cư mini ngon bổ rẻ nhất khu vực Cầu Giấy, nằm ngay trên trục chính đường Xuân Thuỷ - Cầu Giấy. Vị trí đẹp, xung quanh các trường đại học lớn, khu văn phòng tập trung đông dân cư, lúc nào cũng kín phòng. Nhà 2 mặt thoáng, các phòng đều full đồ, khép kín, đều có ban công cửa sổ thoáng mát, đầy đủ pccc tiêu chuẩn. Cách mặt đường Cầu Giấy chỉ 50m. Giá chỉ 180tr/m2, rẻ nhất Cầu Giấy, đất giờ còn không có giá như thế này đâu ạ. Cần bán gấp nên chào giá chỉ 15,5 tỷ (có thương lượng) cho một toà ccmn 86m2, 17 phòng khép kín, dòng tiền ~ 1 tỷ/ năm. Giá đã quá hợp lý để đầu tư vào một cỗ máy in tiền trung tâm quận Cầu Giấy, mua là chắc chắn có lời. Anh/ chị quan tâm vui lòng liên hệ: [phone_number] gặp em Dương Cầu Giấy xem nhà là chốt ngay.",Nhà,Hà Nội,Cầu Giấy,Dịch Vọng,Xuân Thủy,,15500000000.0,86.0,,9.0,,,,,,,2025-06-06T05:31:28.304000
"Bán BT siêu hot ở Geleximco Lê Trọng Tấn, 16,4 tỷ, 80m2, 6PN, 6WC","Nằm ở khu C Geleximco, Lê Trọng Tấn, Dương Nội, Hà Đông, căn biệt thự này có diện tích 80m2 với thiết kế 4 tầng, 6PN và 6WC, đầy đủ nội thất, cực kỳ sang chảnh. Mặt tiền 4.2m, ngõ rộng 8m, xe hơi vào tận nơi, ngủ trong nhà . Giá chỉ 16,4 tỷ VND. Tiện ích xung quanh Gần các trường học như tiểu học Kim Đồng, THCS Lê Quý Đôn và THCS Dương Nội, siêu thị Đức Thành và các công viên như Thiên Văn Học, An Hưng, TTTM Aeon mall sát nhà. Giới thiệu tổng quan dự án Dự án Geleximco Lê Trọng Tấn được chia thành 4 khu, khu A,B,C,D,chủ yếu là biệt thự, có không gian sống xanh, bể bơi, khu vui chơi trẻ em, và các tiện ích thể thao. Khu đô thị này kết nối với các khu đô thị lớn phía Tây Hà Nội, mang lại sự thuận lợi cho cư dân. Liên hệ ngay [phone_number] - E Mừng. Xem nhà gặp chính chủ",Biệt thự/Nhà liền kề,Hà Nội,Hà Đông,La Khê,Tố Hữu,Lê Văn Lương Residentials,16400000000.0,80.0,,4.0,,,,,,,2025-06-08T15:49:21.693000
"Bán đất vàng Thanh Ấm, Vân Đình mặt tiền kinh doanh đỉnh, giá sốc","Sở hữu ngay lô đất siêu phẩm tại Thôn Thanh Ấm, Thị trấn Vân Đình, Ứng Hoà, Hà Nội, cơ hội đầu tư có một không hai! Diện tích 89,9m2 với mặt tiền và hậu rộng 4,5m, vị trí đắc địa trên mặt đường lớn, ô tô tránh nhau thoải mái, vỉa hè rộng 1,5m. Phong thủy tuyệt vời với phía trước là sông, phía sau là hồ, mang lại không gian thoáng mát và vượng khí. Đặc biệt, lô đất nằm ngay cạnh trường cấp 3 Ứng Hoà A (chỉ cách 30m), gần bệnh viện và chợ Vân Đình, vô cùng thuận tiện cho kinh doanh và sinh sống. Chỉ cách quốc lộ 21B 300m, kết nối giao thông cực kỳ dễ dàng. Giá chỉ 7xx triệu/m2 (có thương lượng). Đừng bỏ lỡ cơ hội vàng này, liên hệ ngay 0967.586.665 để sở hữu lô đất đẹp như mơ!",Đất,Hà Nội,Ứng Hòa,Vân Đình,Thôn Thanh Ấm,,14175000000.0,20.25,,4.5,4.5,,,,,,2025-06-07T10:24:23.061000
"Hot! Chung cư Samsora Cầu Am 75m2, 2 ngủ, 2vs, nội thất vip, giá nhỉnh 4 tỷ","+ Bán chung cư Samsora Cầu Am 75m2, 2 ngủ, 2vs, nội thất vip chỉ 4.5 tỷ (có thương lượng). + Thiết kế hiện đại đầy đủ công năng của 1 gia đình hiện đại, gồm 1 phòng khách, 2 ngủ, 2 vs, khách, bếp, ban công rộng rãi. + Căn góc nên các phòng đều thoáng sáng, đón giớ tự nhiên, view đẹp ko bị che chắn. + Khu vực vip tập trung nhiều các Trung tâm thương mại và hành chính. + Vị trí trung tâm Quận Hà Đông, cách ga Trần Phú 100m, trung tâm TM, rạp chiếu phim CGV, phòng tập gym, bể bơi 4 mùa ngay dưới chân tòa nhà. + Tiện ích xung quanh không thiếu thứ gì, chợ, trường học các cấp bán kính 1km. + Pháp lý đầy đủ công chứng trong ngày. + Liên hệ xem nhà: Mr Phượng: [phone_number]miễn trung gian).",Căn hộ chung cư,Hà Nội,Hà Đông,,Chu Văn An,Samsora Premier (Chung cư Samsora Premier 105 Chu Văn An),4500000000.0,75.0,,,,,2.0,2.0,,,2025-06-28T12:21:14.508000
"Lê Đức Thọ 45m2, 5 tầng, 5pn lô góc 2 mặt tiền ô tô vào nhà kinh doanh, 14.2 tỷ (tl915176)","Lô góc cực đẹp ngõ thông thoáng phù hợp vừa ở vừa kinh doanh. Vị trí đỉnh cao: Ngõ 35 Lê Đức Thọ Kinh doanh sầm uất Ô tô vào nhà. Giao thông thuận tiện. Lô góc 2 mặt tiền thoáng sáng Phòng nào cũng có cửa sổ đón ánh sáng tự nhiên. Khu dân cư đông đúc, gần chợ, trường học các cấp Tiện ích không thiếu gì. Thiết kế: Tầng 1: Mặt bằng kinh doanh + Bếp + WC. Tầng 2: Phòng khách + 1 phòng ngủ rộng + WC. Tầng 3, 4: Mỗi tầng 2 phòng ngủ + WC (Tổng 5PN). Tầng 5: Phòng thờ + Sân phơi. Sổ đỏ chính chủ nở hậu pháp lý chuẩn giao dịch ngay. MG có tâm chuyên nhà đất Hà Nội như: Cầu Giấy, Từ Liêm, Thanh Xuân, Tây Hồ, nhà phố kinh doanh, CHDV, Biệt thự phân lô, Thông tin chính xác. Liên hệ: Em Hương để xem nhà trực tiếp và thương lượng chính chủ.",Nhà,Hà Nội,Nam Từ Liêm,Mỹ Đình 2,Lê Đức Thọ,,14200000000.0,45.0,5.0,,,,5.0,4.0,,,2025-06-24T20:41:08.106000
"Hàng nóng. Bán căn 2PN1VS, Vinhomes Ocean Park, full nội thất thiết kế, chỉ 2,910 tỷ hướng Đông Bắc","Thông tin chi tiết như sau: Căn hộ thuộc phân khu S2 - Sapphire 2 - KĐT Vinhomes Ocean Park - Gia Lâm - Hà Nội. Tổng diện tích: 54,9 m² thông thủy. Thiết kế: 2 phòng ngủ, phòng khách, bếp, 1 vệ sinh. Hướng Đông Bắc, View thoáng, sân thể thao, bể bơi 4 mùa, nhà để xe. Nội thất: Đầy đủ khách mua chỉ việc xách vali đến ở luôn. Giá bán: 2,91 tỷ bao đủ thuế phí. Liên hệ: Hoàng Phượng BĐS Nhà Mới. Số điện thoại: Mail: hoangphuong@bdsnhamoi.vn",Căn hộ chung cư,Hà Nội,Gia Lâm,Đa Tốn,,The Sapphire 2 - Vinhomes Ocean Park,2910000000.0,54.9,,,,,2.0,1.0,Tây - Nam,Đông - Bắc,2025-06-23T16:44:15.230000
"Bán căn góc DT 122,6m2 dự án Kepler Tower - TK 3PN 2wc - Full NT - Giá 10,2 tỷ - LH","Bán căn góc DT 122,6m2 dự án Kepler Tower - TK 3PN 2wc - Full NT - Giá 10,2 tỷ - LH Căn góc siêu đẹp, đón nắng gió tự nhiên, thiết kế tối ưu cho đại gia đình nhiều thành viên. Vị trí vàng tại Mỗ Lao kết nối nhanh Tố Hữu, BigC, tuyến Metro và các trường học quốc tế. Diện tích: 122,6m2. - Thiết kế: 3 phòng ngủ 2wc, phòng khách, bếp, 2 ban công và 1 logia. - Căn góc, thoáng sáng mang lại sự vượng khí cho chủ nhân. - Bàn giao full nội thất liền tường, full thiết bị bếp. - Giá sau chiết khấu còn: 10,2 tỷ. - Vay tới 70%, chính sách thanh toán linh hoạt. Liên hệ em Dụng: để nhận bảng giá, CSBH và đi xem căn hộ mẫu. Tiện ích gồm: - 12 tầng trung tâm thương mại, phòng sinh hoạt cộng đồng, thư viện,... - Nhà hàng, gym, spa, bể bơi,... - Sân chơi trẻ em, đường dạo bộ. - Trường học quốc tế và nhiều đại tiện ích KĐT Làng Việt Kiều Châu Âu. Cư dân có không gian sống resort giữa lòng phố - Hưởng trọn toàn bộ tiện ích của dự án. Pháp lý chuẩn chỉnh sổ hồng lâu dài. Phù hợp an cư, đầu tư cho thuê hoặc làm homestay đẳng cấp. Liên hệ em Dụng: để nhận bảng giá, CSBH và đi xem căn hộ mẫu. Mr. Dụng: Nhận tư vấn - mua bán - ký gửi Bất động sản tại Hà Đông và Thanh Xuân.",Căn hộ chung cư,Hà Nội,Hà Đông,,,Tháp đôi Kepler Land,10200000000.0,122.6,,,,,3.0,2.0,,,2025-06-29T11:47:38.975000
Nhà đẹp - lô góc - 20m ra mặt phố Kim Ngưu - tự xây vững chắc - ngõ thông,"Nhà nằm vị trí đắc địa ngõ thông, 20m ra mặt phố, tiếp giáp ngã 4 Lò Đúc vài bước lên Phố Cổ, trường học, chợ, bệnh viện bán kính 500m. Nhà ngay đầu phố, vị trí siêu đẹp, phong thủy tốt, gần phố, lô góc, 2 thoáng trước sau, ánh sáng tràn ngập.",Nhà,Hà Nội,Hai Bà Trưng,Thanh Lương,Kim Ngưu,,6900000000.0,30.0,4.0,,,2.5,,,Tây - Bắc,,2025-06-25T08:28:29.274000
"Hàng hiếm tại Ruby City, Giang Biên, Long Biên, Hà Nội, 4,35 tỷ, 65m2","Chung cư Ruby City, Giang Biên, Long Biên, Hà Nội đang có mặt trên thị trường với một không gian sống cực chất cho những ai tìm kiếm sự tiện nghi và thoải mái. Căn hộ này có diện tích 65m2, bao gồm 2PN và 2WC, phù hợp cho gia đình nhỏ hoặc những người thích không gian rộng rãi. Nội thất đầy đủ, chỉ cần xách vali vào ở luôn. Hướng cửa chính Tây Nam và ban công Đông Nam, mang lại phong thủy tốt cho căn nhà. Giá bán chỉ 4,35 tỷ VND, một mức giá không thể bỏ qua cho một căn hộ chất lượng trong khu vực này. + Pháp lý đầy đủ. + Không gian sống thoải mái, hiện đại. + Căn hộ rộng rãi, nội thất full. Địa điểm xung quanh: + Trường mầm non Montessori Kinder Paradise. + Trường mầm non Lá Phong Xanh Ban Mai. + Trường THCS Chu Văn An. + Siêu thị Winmart. Liên hệ ngay để được tư vấn miễn phí qua số [phone_number] hoặc gặp Khổng Thế Diên.",Căn hộ chung cư,Hà Nội,Long Biên,Giang Biên,Việt Hưng,Ruby City CT3 Phúc Lợi,4350000000.0,65.0,,,,,2.0,2.0,Tây Nam,Đông Nam,2025-06-18T16:29:59.081000
